id,fecha,usuario,texto,tema,sentimiento,likes,reposts
5579,2025-12-18,yt_user_@rominaest,Creo que el amor no es sacrificio que el amor se basa en el respeto y lealtad porque siempre vas a tener miles de opciones pero cuando hay amor ese corazón late por esa personita especial❤,Identidad liquida,positivo,1,0
5580,2025-12-18,yt_user_@fernandos,"Vivimos una época de, perdón la palabra pero no se me ocurre una más descriptiva, mierda.

Quienes no adherimos a esta locura nos vamos quedando cada vez más aislados en una sociedad decadente.

Somos quienes buscamos relaciones significativas, quienes no queremos vivir inmersos en las redes sociales, quiénes queremos escuchar buena música, quiénes amamos leer un libro, quienes buscamos a alguien que no se escuche y poder escucharlo.

Huxley was right.",Identidad liquida,neutral,0,0
5581,2025-12-18,yt_user_@julesland,"Una cosa que me ha molestado en el libro (y otros que hablan del tema) es la construccion de ese amor desde la monogamia. Me gustaría tener una reflexion al respecto, porque el poliamor requiere de mucho compromiso y no limita. Suele entenderse como el libertinaje, cuando precisamente es lo opuesto. El poliamor se trata precisamente de no limitar al amor a un sólo ser.",Identidad liquida,positivo,2,0
5582,2025-12-18,yt_user_@Trambroul,"Sé que hablas de las ideas de Bauman y no de las tuyas necesariamente, pero ¿no te parece que estas ideas se contraponen a tu comentario sobre el amor de por vida? Me refiero a cuando mencionabas que el amor para toda la vida nació en una época en que se vivían 40 años. Pero quizá ahora podemos vivir lo suficiente para saber cuando una relación ya dio todo de sí y podemos soltarnos mutuamente para seguir creciendo.",Identidad liquida,positivo,0,0
5583,2025-12-18,yt_user_@pedrogabr,"Amigo, esta hablando de las dos clasea de amor que exiten actualmente y como una se impone soble otra. Lo que propones justamente es usar y tirar cuando la persona o la relacion ya no te satisfaga. En cambio el amor al que el se referia es el que refuerza lazos y protege la relacion para hacerla durar. Te entiendo de todos modos, solo que los sentimientos y la empatia tambien estan devaluados y son desechables mas no para todos.",Identidad liquida,neutral,0,0
5584,2025-12-18,yt_user_@germaniar,"Muchas gracias por el video.
Había escuchado el audio libro una parate y me ayudo tu resumen.

Propongo si no lo has hecho aún el comentario del libro TOCAR ES VIVIR de Mariana Caplan",Identidad liquida,positivo,0,0
5585,2025-12-18,yt_user_@matiasiva,"La modernidad se sostuvo bajo el mito del progreso social, los valores humanistas y la razón. Evidentemente el posmodernismo expresó un desencanto de aquella visión utópica de la sociedad y, por ende, abrazó la idea de la muerte de los grandes relatos, del sujeto y la primacia de las estructuras a la hora de comprender la construcción de subjetividades. Pienso que estamos en un punto ciego de la historia, carente de una visión de futuro. Quedamos atrapados en el cinismo, hedonismo y ansiedad propias de una época que no ha sabido construir nuevos valores colectivos que le den cuerpo a una sociedad. En la modernidad asistimos a la muerte de Dios bajo el nacimiento del individuo, la razon y el progreso. Con la posmodernidad fuimos testigos de la muerte del sujeto y el nacimiento de las estructuras y sus determinaciones. En éste momento de la historia nos encontramos en un interregno dónde, y citando a Gramsci, lo viejo no termina de morir y lo nuevo no termina de nacer. En fin, redes sociales, consumismo, hiper-individualismo, ansiedad, ascenso de las nuevas derechas como restauradoras de un orden perdido, politicas de la identidad etc. ¿Hacia dónde vamos? No lo sabemos.",Postmodernidad y Miedo,negativo,188,0
5586,2025-12-18,yt_user_@Silver__L,"Gracias Monitor, tu contenido siempre impacta en mi día de manera positiva.",Postmodernidad y Miedo,positivo,35,0
5587,2025-12-18,yt_user_@marlonlla,0:52 Al Sonic feo trataron de ponerle un rostro humano para familiarizarlo con el publico cuando a lo que debe parecerse es a un erizo como el del juego.,Postmodernidad y Miedo,positivo,6,0
5588,2025-12-18,yt_user_@danilocam,"Muy buen análisis. Felicitaciones.
Solo no concuerdo con que la sociedad posmoderna sea autocritica. Me parece todo lo contrario: es una sociedad autocomplaciente y por tanto, no ve sus fallas. Quiere modificar lo antiguo y adaptarlo a su gusto y manera de ver la vida porque no acepta que lo actual pueda ser lo errado o tener fallas. Un ej claro se ve en el cine, para mi, una de las artes más magulladas y perjudicadas por esta era.
Saludos desde Santiago, Chile.",Postmodernidad y Miedo,neutral,30,0
5589,2025-12-18,yt_user_@marcello7,"Tan pronto como algo se vuelve una moda, surgen corrientes contrarias que luego repiten el ciclo. A la construcción de una idea le sucede la deconstrucción y por ende la reconstrucción.",Postmodernidad y Miedo,neutral,40,0
5590,2025-12-18,yt_user_@ought9948,"En una clase de etnomusicología, abordamos un poco del posmodernismo (solo lo esencial, casi superficial...). Para ello, el profesor puso de ejemplo la película ""stop making sense"" de the talking heads, conforme iba avanzando la película el catedrático nos iba describiendo y deconstruyendo parte de ese concepto. Me pareció un abordamiento musical y artístico muy interesante y acertado.Lo dejo como recomendación por si a alguien le interesa.",Postmodernidad y Miedo,neutral,3,0
5591,2025-12-18,yt_user_@ricardoar,Muy buen trabajo.. gracias por compartir,Postmodernidad y Miedo,positivo,2,0
5592,2025-12-18,yt_user_@douglasag,"Me gustó cuando dijiste que ahora tenemos, al menos, alguna oportunidad cuando antes no había ninguna. Me recordó a mi abuela dando gracias a dios porque tenemos acceso a créditos, cuando antes a ella, por mucho que trabajara, no tenía esas oportunidades.",Postmodernidad y Miedo,positivo,13,0
5593,2025-12-18,yt_user_@urielguti,Gracias por compartir esa perspectiva,Postmodernidad y Miedo,positivo,1,0
5594,2025-12-18,yt_user_@acalaneta,Siempre me impresionan tus formas de ver las cosas y abrirnos los ojos. Gracias!,Postmodernidad y Miedo,positivo,2,0
5595,2025-12-18,yt_user_@Artigaz,"Pues si hubo ascenso social, progreso y la ciencia ayudó mucho a la humanidad. No fué la racionalidad la que destruyó el modelo de Estado de Bienestar",Postmodernidad y Miedo,neutral,13,0
5596,2025-12-18,yt_user_@muyatem56, @Artigaz  sabes porque empezaron los estados de bienestar especialmente el yanki?,Postmodernidad y Miedo,neutral,0,0
5597,2025-12-18,yt_user_@sergiocab," @matiasivan515  Una reflexión interesante y muy bien construida, desde mi punto de vista. Además de la buena explicación del video, esta respuesta está cargada de verdad. Creo que es importante hacer este tipo de ejercicio de la posmodernidad que induce a vivir con lo justo, buscar cierta homogenizacion y vivir más con menos, buscando un cierto bienestar personal que sume a la sociedad, sin embargo se esconde una cierta afiliación a la ideas liberales de la economía y por eso creo que hemos llegado a este punto de dudar sobre la verdadera finalidad de la posmodernidad. Pero creo que también falla en un aspecto fundamental. Y es que aunque no pretende ser idealista y se centre en el individuo mueve a masas bajo un solo pensamiento, y como decía Foucault al final, todo movimiento o idea que se establezca como la ""norma"" acaba construyendo un sistema de jerarquía, por ejemplo : en occidente fue pasando de la autoridad de la iglesia hasta que llegó la ciencia que estableció una nueva narrativa y una nueva forma de entender la vida, y posteriormente el posmodernismo vino a derrumbar esa narrativa y a establecer la suya propia. En un círculo del que creo que no se puede salir porque es inherente al ser humano, según la historia, construir sociedades en las que exista una idea, un motivo, o un propósito común en masa que no sea únicamente el bienestar individual. Por ello, las fuerzas reaccionarias ahora ganan más impulso, porque han sabido conducir el malestar de las masas populares, porque les han dado una idea, un propósito, un concepto nuevo de progreso, aunque sea todo una falacia para obtener poder o rédito personal, han conseguido que obreros voten a los patrones. Y lamentablemente en esto es en lo que ha fallado el posmodernismo en su intento de intentar construir sociedades fijándose en lo que nos hace diferentes en vez de hacerlo en lo que nos hace iguales, y aunque puede parecer un pensamiento un poco vago y simple hay un transfondo  extenso en este argumento.",Postmodernidad y Miedo,positivo,3,0
5598,2025-12-18,yt_user_@gerardon1,La solución es individual. Esperar progreso es una utopía. Una extinción voluntaria (antinatalismo) resolvería todos los problemas...,Postmodernidad y Miedo,neutral,0,0
5599,2025-12-18,yt_user_@olaguecoe,"​ @W38951 O para precisar mejor tu analogía, dado que los cavernícolas preceden a ese concepto: el arte posmoderno es cavernicola; es tan fino en sus detalles como el arte rupestre. 

Ahora, considera algo: se dice que el arte rupestre representaba modos de comunicación (como las manos, casi como el ""pepito was here""), signos de vida (es decir, se pintaban, q se yo, leopardos porque indicaba que ahí había esos animales, y podían matar a los demás) o por cuestiones mágicas (pues se teoriza que ellos creían que las entidades representadas en la pintura poseían un poder mágico). Sea como sea, era pintura rudimentaria en el sentido de que no implicaba tan gran nivel de significación, y solo atendía a ideas ordinarias o comunes. El arte moderno está cargado de significado y técnica, tan es así que en su momento se valuaba un cuadro por ejemplo, en función de lo asombroso de la técnica empleada o de lo que lograba evocar en los observadores más allá de sentimientos simples. Así que el arte posmoderno es tan rudimentario, simple y rupestre como el arte primitivo... Pero al menos los seres humanos primitivos están justificados, ya que aún no desarrollaban su gusto artístico ni su conocimiento del mundo y las pasiones como nosotros.",Postmodernidad y Miedo,neutral,0,0
5600,2025-12-18,yt_user_@jesucrist,"Hay que ser optimista, uno tiene que caer para aprender a levantarse.. incluso la sociedad. Yo sé que sueno como misionero pidiendo crear consciencia, pero a veces siento la fé de zaratustra cuando le dijo a sus huéspedes que el ubersmench estaba por llegar",Postmodernidad y Miedo,positivo,5,0
5601,2025-12-18,yt_user_@franagust,"El comunismo se hace mas fuerte, con la muerte de la democracia y el individuo y el deseo de conquistar el espacio, el capitalismo llega a su fin",Postmodernidad y Miedo,negativo,4,0
5602,2025-12-18,yt_user_@remi8664,"​​ @franagustin3094 ¿Más fuerte dónde? El capitalismo es hegemónico y el comunismo pasaría por la abolición de las clases sociales, el aparato del Estado como ente dominador de clase y la explotación asalariada, no por la estatización de la economía, que de hecho ha ido en declive desde los años 80-90.",Postmodernidad y Miedo,neutral,17,0
5603,2025-12-18,yt_user_@rosventac,"Lo bueno del posmodernismo y eterna, son el blue jean ""nevado"" y cuando se creía que ya no se podía superar, salieron los pantalones ""rotos"" ...ese ha sido un buen fruto...también los cierres ahora son visibles y están dándole importancia a un diseño elaborado a la espalda...",Postmodernidad y Miedo,positivo,1,0
5604,2025-12-18,yt_user_@qchtohere,"Felicitaciones, descubriste la dialéctica.",Postmodernidad y Miedo,neutral,7,0
5605,2025-12-18,yt_user_@MichaelAl," @qchtohere8636  Terminar en reconsrruccion es volver a lo anterior,es que no a habido cambio,eso no es dialectica.",Postmodernidad y Miedo,neutral,0,0
5606,2025-12-18,yt_user_@sergioara,"Denunciarlo ayuda ,con suerte le banean la cuenta por el spam.",Postmodernidad y Miedo,positivo,8,0
5607,2025-12-18,yt_user_@smookersm,"yo he denunciado también, ojalá poder hacer algo más",Postmodernidad y Miedo,neutral,1,0
5608,2025-12-18,yt_user_@carlosalf,No se por que tanta molestia. Sabemos que todos los que vemos este canal caeriamos en dicha estafa.,Postmodernidad y Miedo,neutral,0,0
5609,2025-12-18,yt_user_@douglasag,"@joseluisperez221  no sé en tu país, pero en El Salvador (donde vivo) la vida era mucho más compleja. Mi familia nunca tuvo casa propia por mucho que trabajaran muy duro. La gente que pudo comprar una casa o terreno, lo hizo en lugares donde ""todo era campo"". Luego las ciudades crecieron y urbanización esos lugares",Postmodernidad y Miedo,positivo,3,0
5610,2025-12-18,yt_user_@jarg5375,"Ya casi 25 años del inicio del siglo XXI ya se habla de fracasos y decepciones que trae este nuevo panorama, tanto que imposible de ocultar los grandes fracasos de las democracias, el sistema económico y la ambición humana.",Postmodernidad y Miedo,neutral,1,0
5611,2025-12-18,yt_user_@novaware5,Tio monitor namas quiero decir gracias por tus videos te conozco desde hace ya medio año y fuiste de los primeros canales de filosofía que empeze a ver :vv,Postmodernidad y Miedo,positivo,3,0
5612,2025-12-18,yt_user_@marcoanto,¡Excelente vídeo! Inmediatamente pensé en una sociedad minimalista como resultado de la posmodernidad.,Postmodernidad y Miedo,neutral,1,0
5613,2025-12-18,yt_user_@SaUl95954,"1:46 primero, admiraría la imagen con movimiento y pediría como se hizo esa genialidad.",Postmodernidad y Miedo,positivo,1,0
5614,2025-12-18,yt_user_@nestorate,"Espero algún día podamos compartir un café, y explicarle por que un arquitecto escucha a una persona que habla de filosofía, una excelente explicación (para mi) de la que yo llamaría el síndrome de las cajas de zapatos (supervivencia) o de la formas (si me refiero a la forma de las edificaciones) por la forma de como me puedo hacer famoso, felicitaciones y mucho éxitos.",Postmodernidad y Miedo,positivo,2,0
5615,2025-12-18,yt_user_@jpcguzman,"Que video tan interesante, me inquieta porque yo tenia una concepción de posmodernidad algo diferente, aunque hay cosas en las que converjo. Uno de los puntos que mas me inquietan es que la estética simple y/o minimalista es posmoderna, yo tenia la idea de que esa estética era netamente moderna, pues la era moderna esta cimentada en los valores de la industria y el capitalismo (este ultimo como la idea y sistema totalizante que ""gano"" entre tantas otros proyectos universalizadores de la modernidad), y estos valores abogan por la producción, la eficiencia, el rendimiento, por lo tanto si se decide por objetos de consumo, simples y minimalistas, se ahorra en la producción, y se unifica el gusto de las masas, porque todo gira en que la funcionalidad misma, en lo ""facil de usar"", lo ""fácil de entender"" ""fácil de desechar"", etc.  Teniendo como ejemplo,  todos estos valores  de ""volver a lo simple"", o que lo ""simple es bello"" se puede ver en el desarrollo de la bauhaus (que es moderna) y toda su influencia.

Otro punto que me inquieta es cuando dices que ""se elije por una vida mas simple, lo básico"", yo no creo que se elija, yo creo que en parte es por las posibilidades sociales de las personas, y por otro lado por la concepción de éxito que se tiene ahora, que se basa (generalizando mucho) mas en vivir experiencias, que el la posesión de objetos materiales.

Alguna vez había escuchado que lo posmoderno era lo moderno analizándose, pensándose, criticandose y produciéndose a si mismo, y que algo para ser moderno, primero tenia que ser posmoderno, y viceversa.

Es decir lo posmoderno no deja de ser moderno, porque al desmontar una gran narrativa trata de instaurar otra, que también pretende cierta universalización o paradigma.
Un ejemplo de ello son las vanguardias artísticas de finales del siglo XIX e inicios del siglo XX, son un análisis del paradigma del arte del momento, y a partir de  este análisis se critica, y se produce otra manera de hacer arte, otra narrativa paradigmática. Por lo tanto que estas vanguardias antes de ser modernas, fueron posmodernas. Siendo así, la modernidad y la posmodernidad no se siguen de manera lineal, es algo cíclica, con consecuencias de fragmentación epistemológicas.",Postmodernidad y Miedo,positivo,2,0
5616,2025-12-18,yt_user_@MegaCarlo,"Yo lo veo en esencia el nacimiento de su contracultura en respuesta a su saturación. En los 80s la música era sintética, computarizada, reflejaba el avance de la tecnología por lo que era innovación y se esperaba que las siguientes décadas sea cada vez más sofisticadas, grandes guitarristas con sus interpretaciones difíciles de hacer y era eso el valor adicional a su arte, los artistas vestían futuristas, como super poderes, digno de mega estrellas, pero en los 90s cambio, volvió la sencillez como Nirvana, una guitarra acústica y un poco de acompañamiento, una persona sencilla el cual identificaba más al joven típico y listo, lo hacía verse más humano en lugar de verse falso como los otros (visto desde su punto de vista). En los videojuegos antes se buscaba gráficos y complejidad y así lo era hasta que por la saturación hemos vuelto a valorar lo sencillo y corto. Antes la información era difícil de acceder valoramos lo poco que teníamos, ahora puedes descargar libros de varios temas y no sabes por dónde comenzar y ni terminas de leer uno solo, lo mismo aplica con las plataformas como Netflix y similares que ya ni sabes que serie ver.",Postmodernidad y Miedo,negativo,1,0
5617,2025-12-18,yt_user_@terminato,Hace tiempo que no veia tu canal pero me gustó que sigas con el formato con el que iniciaste siento que son un poco mas cortos los videos pero aun asi sustanciales.,Postmodernidad y Miedo,neutral,0,0
5618,2025-12-18,yt_user_@Sevuelvee,Excelente vídeo tío Monitor. Varias cosas no había considerado del postmodernismo.,Postmodernidad y Miedo,positivo,0,0
5619,2025-12-18,yt_user_@anonimovn,"un cambio de perspectiva a todo lo que suponia era posmodernidad, gracias por tus conocimientos y percepcion tio monitor, siempre se disfruta de todo lo que haces",Postmodernidad y Miedo,positivo,0,0
5620,2025-12-18,yt_user_@bregnevak,"Creo que si se el posmodernismo repeliera la teatralidad y la imposición, no estarían tan de moda los activismos que pueden llegar al punto de convertir en crimen no hablarle en femenino al calvo peludo sin uniforme que lo exige, como se hace explícitamente en Canadá, e implicitamente en el resto del mundo. Y creo que lo que se viene es una nueva era de políticas narcicistas y autoritarias, similar a lo que pasó con el experimento de la vida perfecta que mencionó Tri-line.",Postmodernidad y Miedo,positivo,10,0
5621,2025-12-18,yt_user_@remi8664,"Dudo que sea así en Canadá, y de hecho no conozco ninguna estadística de condenas relativa a eso. Sospecho que es una caricatura mediática de una ley que pocos fuera del país han leído realmente. Incluso aunque así fuera, dudo que un caso particular sirva de referencia para poder aludir a una tendencia general, ya que de hecho esas políticas que citas ya están en decadencia y la derecha conservadora más o menos radical es la que está ganando peso en el mundo. También tienes ejemplos de lo contrario de lo que mencionas en EEUU o Rusia, en el primer caso con censura de libros de contenido progresista en múltiples bibliotecas juveniles, en el caso de Rusia con la prohibición de la mera exposición de relaciones homosexuales (no íntimas, se entiende) ante menores, que está siendo seguida además por Bulgaria, Polonia o Hungría.",Postmodernidad y Miedo,positivo,1,0
5622,2025-12-18,yt_user_@soyluissa,"Ojalá el porvenir sea algo distinto como dices, tengo muchas ansias de vivir una nueva época y cosas nuevas.",Postmodernidad y Miedo,neutral,0,0
5623,2025-12-18,yt_user_@carlosnav,"... todavía sigo mareado por el jaloneo de los argumentos, no obstante, recojo el de la autocrítica como distintivo... no sé si tendrá equivalencia con aquello que conocíamos como crisis!",Postmodernidad y Miedo,negativo,2,0
5624,2025-12-18,yt_user_@ivanvaler,Interesante y didáctico. Debo aclararle que Erasmo no vivió en la Edad Media sino en el Renacimiento. Saludos desde Chile,Postmodernidad y Miedo,positivo,0,0
5625,2025-12-18,yt_user_@Μαυρίκιοε,"Posmodernismo es una actitud qué revisa la pregunta sobre la modernización del mundo. Cuanto se modernizo el mundo, pero cuanto y si vale la pena seguir en esa senda o cambiar y si seguimos de que forma",Postmodernidad y Miedo,neutral,1,0
5626,2025-12-18,yt_user_@raulfanti,"Como ya abandonaste eso de ""prepárate un café "", ahora espero el ""prepárate un mate"". Cuando será?  Ahora, fuera de joda, siempre interesante tu aporte. Tu compañia es reconfortante. Y también tus enseñanzas. Grande Tito!!!",Postmodernidad y Miedo,positivo,1,0
5627,2025-12-18,yt_user_@isaaccast, @darknesscefal  una lucha de conservadurismo vs politicas identitarias,Postmodernidad y Miedo,neutral,5,0
5628,2025-12-18,yt_user_@cesarenri,Una Nueva Derecha!! Viva la libertad Carajo!!!,Postmodernidad y Miedo,positivo,7,0
5629,2025-12-18,yt_user_@LEO-z4c2z,El islam o algo igual de radical que se le oponga. La historia no deja de ser dialéctica.,Postmodernidad y Miedo,neutral,1,0
5630,2025-12-18,yt_user_@The_Accol,"El retorno a la tradición: conocimiento estructurado = educación tradicional (filosofía, historia que incluya el estudio de la ética tradicional y de la ciencia como fundamento del raciocinio, arte tradicional con el estudio de técnicas tradicionales... Es decir, volver al conocimiento y técnicas que se han ignorado para dejar entrar el individualismo.",Postmodernidad y Miedo,neutral,0,0
5631,2025-12-18,yt_user_@darknessc," @matiasivan515  la plena existencia demanda una estructura, podría ser?, la inexistencia puede ser estructura?",Postmodernidad y Miedo,neutral,0,0
5632,2025-12-18,yt_user_@rodrigoan," @emmafilmsplus  Después que seguirá?
La Prime-modernidad?
Recuerdo que una vez un socialista mencionó que llamar a una era: Era moderna era pretencioso 
Y es que, qué sigue después de lo moderno, lo nuevo?",Postmodernidad y Miedo,neutral,0,0
5633,2025-12-18,yt_user_@luiscog36,"Me diste una buena conciencia de lo que hemos progresado los últimos cien años en instituciones públicas, espero que no se regrese en el Progreso.",Postmodernidad y Miedo,neutral,0,0
5634,2025-12-18,yt_user_@prof.gonz,"Personalmente, siempre me ha parecido que la visión de Octavio Paz sobre la instauración de una tradición de la crítica que rompe con lo inmediatamente anterior es una muy buena herramienta para entender el presente. Hace tiempo que vivimos en la moda de las modas. Seguramente lo que venga será una mezcla de diferentes pasados, pero aparecerá como nuevo.",Postmodernidad y Miedo,positivo,0,0
5635,2025-12-18,yt_user_@matiasrui,"Tremendo! Excelente explicacion! Youtube me recomendo este canal! Curiosamente en agosto saque un disco que plantea tu misma hipotesis del final: que la postmodernidad esta llegando a su fin y estamos transicionando hacia algo nuevo! Algunos hablan de ""meta modernidad"" pero creo aun es un poco prematuro puede ser?",Postmodernidad y Miedo,positivo,0,0
5636,2025-12-18,yt_user_@Porelcami,"El posmodernismo tuvo más influencia ideologica en occidente porque es consecuencia del capitalismo realmente existente y las políticas liberales, el posmodernismo es un hijo del liberalismo",Postmodernidad y Miedo,positivo,20,0
5637,2025-12-18,yt_user_@grialinfo,"Estaba escuchándote, y cuando has mencionado eso de que ""el Universo no es bueno ni malo, la naturaleza no es ni buena ni mala, simplemente es"" me ha venido a la cabeza que esa no solo es una idea completamente postmoderna, sino que es la base misma del postmodernismo.

Y yo soy de los que espero que se supere esta crísis de valores postmodernos, con un nuevo postmodernismo, uno que sea capaz de vivir en la incertidumbre, la inseguridad y la duda. Pero la historia ya nos ha demostrado que toda tendencia cultural, ideológica, filosófica, moral... viene a ser sustituida por la completamente contraria en períodos de tiempo sucesivos, como un péndulo interminable de una búsqueda que en realidad es más vacía de lo que pretende, pues el sentido ahí está simplemente en experimentar el cambio de lo que hay. Así que sí, supongo que vendrá algo nuevo, una época más conservadora, más espiritual, menos individualista... algo nuevo. Pero como siempre, cuando acaba una era, y empieza otra, siempre quedan posos de lo que sucedió. Y seguirá habiendo posos de épocas pasadas, avanzando en círculos pero ampliando el radio del mismo, creciendo en espiral. Volvemos al mismo punto, todo vuelve a cambiar para volver a ser lo que fue... pero hemos avanzado un poquito, el acervo se ha ampliado, nuestras experiencias han crecido. Todo vuelve a ser como fue, pero nunca vuelve a ser igual.",Postmodernidad y Miedo,positivo,0,0
5638,2025-12-18,yt_user_@andresfre,"Deberías leer ""después de la finitud"" de Quentin millaessoux. Uno de los llamados Realistas especulativos. Incluso muestra una metáfora qué ilustra a la posmodernidad en la filosofia: el paso de baile correlacional.",Postmodernidad y Miedo,positivo,0,0
5639,2025-12-18,yt_user_@brandonal,"Buena reflexión la del video, ojalá sigas hablando sobre la posmodernidad, yo me imagino que la siguiente etapa de la humanidad estará marcada por la IA y la extrema eficiencia, lo que nos permitirá enfocarnos en las experiencias y vivencias, alejándonos del ""trabajo""",Postmodernidad y Miedo,neutral,0,0
5640,2025-12-18,yt_user_@katanapop,"Al posmodernismo se lo derrota terminando con el relativismo. Pongo el ejemplo de la música: yo no creo en la subjetividad. Una música más creativa, mas virtuosa técnicamente, más desafiante, más difícil de ejecutar, es objetivamente superior a una música que se sube a la moda y que carece de todos esos elementos. Cuando dejemos de creer que todo tiene el mismo valor, que todo es igualmente bueno, que no importa si está hecho con o sin esfuerzo, cuando terminemos con el uso del AutoTune, fin del posmodernismo. Y eso sucederá tarde o temprano. Así que a estudiar, a esforzarse, a aspirar a lo bello y a lo sublime, a dejar de lado el mal gusto y la obsesión por lo efímero, y por uno mismo, y las cosas cambiarán. Necesitamos un nuevo Renacentismo.",Postmodernidad y Miedo,positivo,2,0
5641,2025-12-18,yt_user_@montacalv,"Fuaaaa, me encanto el video, realmente parece que se siente como el renacimiento, cuando Miguel Angel y Leonardo fueron criticados porque en sus obras ya habian avanzado demasiado y no dejaron que la figura perfecta del hombre siga progresando pero mas lentamente hacia su estado mas puro. Podría decirce que la Capilla SIxtina fue el culmen del siglo XVI cuando solo habian pasado 12 años del siglo. El resto de obras de ese siglo parece nada mas una vuelta hacia esos artistas. Gilles Neret en su libro sobre Miguel Angel dice que en el período desde 1540 hasta su muerte este genio era mas un ""rey aburrido"" que un  artista activo, sin contrincantes, nadie que se le asemeje y con no muchas cosas que hacer.
Ahora se siente igual, estamos simplemente al limite de esta era.",Postmodernidad y Miedo,negativo,2,0
5642,2025-12-18,yt_user_@rabbito18,Ojala que lo siguiente abraze al hombre y hagan una suerte denuevo idealismo material. Pero quiziera se abrazara mas la ciencia y asi esbozaran nuestras profubdidades ❤,Postmodernidad y Miedo,neutral,1,0
5643,2025-12-18,yt_user_@princessa,Comentario para que el algoritmo favorezca este contenido,Postmodernidad y Miedo,neutral,0,0
5644,2025-12-18,yt_user_@BlackBurn,"No me parece que sea así. Hay experimentos sociales sobre la CONFORMIDAD. Si mucha gente dice que A es correcto, y tú eres el único bicho raro que no coincide; pues curiosamente, es probable que en tu mente hagas los malabares mentales para aceptar lo que originalmente no aceptabas. Cómo si toda esa gente cultisima dice que ese inodoro es arte, que incluso aparece en galerías de arte, puesto por gente que se dedica toda su vida a esto... entonces, el que está mal soy yo.
Funciona igual el mecanismo en ambientes con sensibilidad de izquierda, como las universidades públicas de LATAM.",Postmodernidad y Miedo,neutral,1,0
5645,2025-12-18,yt_user_@ricardori,"No, ningún capitalista baraja esa posición. Lo que tu llamas capitalismo es en realidad un capitalismo roto, con un estado elefantiasico.",Postmodernidad y Miedo,positivo,1,0
5646,2025-12-18,yt_user_@Porelcami," @ricardorien  El estado y el capitalismo no son opuestos, lo que yo llamo capitalismo es cuando la clase capitalista hace las leyes para favorecer sus intereses, así ha sido siempre pero ya se pueden apreciar claramente sus insuficiencias. NOTE USTED LIBERTARIO O PERSONA AFIN QUE NO EXISTE UNA ECONOMIA PROSPERA EN EL MUNDO QUE NO ESTE ATADA A UN APARATO ESTATAL GRANDE, porque ambas cosas se correlacionan y se podría argumentar que son causales una con la otra.",Postmodernidad y Miedo,neutral,1,0
5647,2025-12-18,yt_user_@mapachepu,"Creo que es un error decir que la posmodernidad busca la igualdad y la homogeneidad...básicamente eso es lo contrario de prácticamente todos los autores posmodernos y los estudiosos de él. Lo que caracteriza al pensamiento posmoderno es la valoración de la diferencia y la heterogeneidad, de lo distinto: las luchas identitarias, la muerte de los grandes relatos, la idea de que no hay una única verdad sino interpretaciones y modelos (lo que es coherente con el paso de la imprenta a los sofware y el internet para comunicarnos) dan cuenta de su oposición a las explicaciones universales (como las de la ciencia, la religión o las ideologías). El problema de hablar de posmodernidad es que se entienden cosas distintas cuando estamos hablando de ella como periodo histórico, como pensamiento filosófico o visión en el arte, y si bien hay puntos comunes, creo que tu caracterización no da en el clavo en identificarlos. Quizá en vez de tener como base para pensar a la posmodernidad a Byun-chul Han hubiese sido mejor el texto de Terry Eagleton  ""Las ilusiones del posmodernismo"". Aunque sí considero que estamos en el fin de una época, como dices.",Postmodernidad y Miedo,neutral,10,0
5648,2025-12-18,yt_user_@AlvaroPaz,"Se entendió el video! pero para aclarar mejor mis dudas , si hay, cuál seria la relacion que tiene el posmodernismo con el wokismo?",Postmodernidad y Miedo,neutral,0,0
5649,2025-12-18,yt_user_@andrewgtz,"Vaya, esto me deja aun mas en claro lo mucho que aborrezco y detesto esta epoca posmo. Como si desear el bien estar individual fuera algo mutuamente excluyente con creencias de epocas pasadas... creo es llevarlo al extremo. Porque no mejor decimos que somos unos idiotas sin proposito completamente enajenados en nuestro individualismo?",Postmodernidad y Miedo,neutral,0,0
5650,2025-12-18,yt_user_,"Yo entiendo por posmodernidad, el fin de los ideales de la modernidad y no la tendencia al minimalismo.",Postmodernidad y Miedo,negativo,0,0
5651,2025-12-18,yt_user_@uncivilda,"Diógenes no amaría la posmodernidad, sino todo lo contrario. Nuestra vida es de todo menos simple; y si él ya rechazaba lo artesanal, no me quiero imaginar el concepto de industrial... Pero habría sido un gran Ludita. 


PD: si gustan apoyen, acabo de empezar, gracias.",Postmodernidad y Miedo,positivo,1,0
5652,2025-12-18,yt_user_@josephjoe,"Parece que se ha ganado demasiado en crítica de la sociedad y se ha perdido demasiado en crítica del sí mismo. Por eso no estoy de acuerdo con el autor de este video... la ausencia de autocrítica, entendida como crítica del sí mismo, está siendo la perdición del humano posmoderno. Eso sí es un retroceso o, cuando menos, un estado neutral respecto a lo anterior.",Postmodernidad y Miedo,neutral,2,0
